ID,Title,Keywords,Link,Embedding Dim
94,Characterization of the naive murine antibody repertoire using unamplified high-throughput sequencing,"murine antibody repertoire, antibody repertoire using, antibody repertoire, naive murine antibody, murine antibody, characterization naive murine, high throughput sequencing, antibody",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5761896/,1536
95,Effects of spaceflight on the immunoglobulin repertoire of unimmunized C57BL/6 mice,"spaceflight immunoglobulin repertoire, effects spaceflight immunoglobulin, spaceflight immunoglobulin, unimmunized c57bl mice, repertoire unimmunized c57bl, immunoglobulin repertoire unimmunized, c57bl mice, immunoglobulin repertoire",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5826609/,1536
96,A comparison of unamplified and massively multiplexed PCR amplification for murine antibody repertoire sequencing.,"antibody repertoire sequencing, pcr amplification murine, murine antibody repertoire, multiplexed pcr amplification, amplification murine antibody, antibody repertoire, repertoire sequencing, pcr amplification",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6366624/,1536
97,Effects of skeletal unloading on the antibody repertoire of tetanus toxoid and/or CpG treated C57BL/6J mice.,"antibody repertoire tetanus, repertoire tetanus toxoid, skeletal unloading antibody, unloading antibody repertoire, repertoire tetanus, tetanus toxoid cpg, tetanus toxoid, antibody repertoire",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929063/,1536
98,Effects of skeletal unloading on the bone marrow antibody repertoire of tetanus toxoid and/or CpG treated C57BL/6J mice.,"antibody repertoire tetanus, repertoire tetanus toxoid, marrow antibody repertoire, repertoire tetanus, tetanus toxoid cpg, bone marrow antibody, tetanus toxoid, antibody repertoire",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11929063/,1536
99,An Analysis of the Effects of Spaceflight and Vaccination on Antibody Repertoire Diversity,"spaceflight vaccination antibody, spaceflight vaccination, effects spaceflight vaccination, vaccination antibody repertoire, antibody repertoire diversity, antibody repertoire, vaccination antibody, antibody",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10996920/,1536
100,Effects of spaceflight aboard the International Space Station on mouse estrous cycle and ovarian gene expression,"ovarian gene expression, mouse estrous cycle, ovarian gene, cycle ovarian gene, estrous cycle ovarian, ovarian, space station mouse, station mouse estrous",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7954810/,1536
101,Effect of spaceflight on Pseudomonas aeruginosa final cell density is modulated by nutrient and oxygen availability.,"spaceflight pseudomonas aeruginosa, effect spaceflight pseudomonas, spaceflight pseudomonas, pseudomonas aeruginosa final, pseudomonas aeruginosa, pseudomonas, aeruginosa final cell, nutrient oxygen availability",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4228280/,1536
102,Spaceflight promotes biofilm formation by Pseudomonas aeruginosa.,"spaceflight promotes biofilm, biofilm formation pseudomonas, promotes biofilm formation, promotes biofilm, formation pseudomonas aeruginosa, pseudomonas aeruginosa, biofilm formation, biofilm",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3639165/,1536
103,GeneLab: Omics database for spaceflight experiments,"genelab omics database, omics database spaceflight, genelab omics, database spaceflight experiments, genelab, omics database, database spaceflight, spaceflight experiments",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,1536
104,NASA GeneLab: Interfaces for the exploration of space omics data,"space omics data, nasa genelab, nasa genelab interfaces, genelab interfaces exploration, omics data, genelab interfaces, exploration space omics, genelab",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7778922/,1536
105,Comprehensive multi-omics analysis reveals mitochondrial stress as a central biological hub for spaceflight impact,"reveals mitochondrial stress, mitochondrial stress, mitochondrial stress central, analysis reveals mitochondrial, reveals mitochondrial, mitochondrial, biological hub spaceflight, stress central biological",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7870178/,1536
106,A New Era for Space Life Science: International Standards for Space Omics Processing,"space omics processing, standards space omics, space omics, omics processing, space life science, science international standards, era space life, space life",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7733874/,1536
107,Knowledge Network Embedding of Transcriptomic Data from Spaceflown Mice Uncovers Signs and Symptoms Associated with Terrestrial Diseases,"network embedding transcriptomic, transcriptomic data spaceflown, embedding transcriptomic data, embedding transcriptomic, data spaceflown mice, spaceflown mice, transcriptomic data, spaceflown mice uncovers",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7828077/,1536
108,NASA GeneLab RNA-Seq Consensus Pipeline: Standardized Processing of Short-Read RNA-Seq Data,"rna seq consensus, rna seq data, genelab rna seq, read rna seq, rna seq, nasa genelab rna, short read rna, seq consensus pipeline",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/,1536
109,Spatially resolved multiomics on the neuronal effects induced by spaceflight in mice,"multiomics neuronal effects, resolved multiomics neuronal, multiomics neuronal, induced spaceflight mice, spaceflight mice, spatially resolved multiomics, neuronal effects, effects induced spaceflight",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166911/,1536
110,Biological horizons: pioneering open science in the cosmos,"biological horizons pioneering, biological horizons, pioneering open science, open science cosmos, open science, science cosmos, horizons pioneering open, pioneering open",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11167097/,1536
111,Inspiration4 data access through the NASA Open Science Data Repository,"data access nasa, inspiration4 data, open science data, science data repository, inspiration4 data access, nasa open science, science data, access nasa",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11094041/,1536
112,NASA GeneLab derived microarray studies of Mus musculus and Homo sapiens organisms in altered gravitational conditions.,"microarray studies mus, genelab derived microarray, musculus homo sapiens, microarray studies, microarray, derived microarray studies, nasa genelab derived, derived microarray",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11053165/,1536
113,Celebrating 30 years of access to NASA space life sciences data,"nasa space life, space life sciences, years access nasa, life sciences data, space life, access nasa, nasa, access nasa space",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11403809/,1536
114,Dichotomous effects on lymphatic transport with loss of caveolae in mice.,"effects lymphatic transport, lymphatic transport loss, lymphatic transport, loss caveolae mice, transport loss caveolae, effects lymphatic, dichotomous effects lymphatic, caveolae mice",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8513672/,1536
115,Fungal diversity differences in the indoor dust microbiome from built environments on Earth and in space.,"indoor dust microbiome, dust microbiome, dust microbiome built, microbiome built environments, differences indoor dust, fungal diversity, fungal diversity differences, indoor dust",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11126634/,1536
116,Predicting how varying moisture conditions impact the microbiome of dust collected from the International Space Station,"microbiome dust, impact microbiome dust, microbiome dust collected, conditions impact microbiome, microbiome, impact microbiome, dust collected, dust collected international",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11386075/,1536
117,Aging and estrogen status: A possible endothelium-dependent vascular coupling mechanism in bone remodeling.,"aging estrogen, aging estrogen status, bone remodeling, mechanism bone remodeling, endothelium dependent vascular, estrogen, endothelium dependent, possible endothelium dependent",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3502426/,1536
118,Chronic skeletal unloading of the rat femur: mechanisms and functional consequences of vascular remodeling.,"rat femur mechanisms, unloading rat femur, femur mechanisms, femur mechanisms functional, skeletal unloading rat, rat femur, chronic skeletal unloading, chronic skeletal",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3856860/,1536
119,Differential effects of aging and exercise on intra-abdominal adipose arteriolar function and blood flow regulation.,"effects aging exercise, aging exercise intra, aging exercise, adipose arteriolar, abdominal adipose arteriolar, adipose arteriolar function, abdominal adipose, intra abdominal adipose",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615599/,1536
120,Effects of spaceflight and ground recovery on mesenteric artery and vein constrictor properties in mice.,"mesenteric artery vein, mesenteric artery, recovery mesenteric artery, artery vein constrictor, vein constrictor, vein constrictor properties, constrictor properties mice, artery vein",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4050424/,1536
121,"Spaceflight-induced alterations in cerebral artery vasoconstrictor, mechanical, and structural properties: Implications for elevated cerebral perfusion and intracranial pressure","cerebral artery vasoconstrictor, perfusion intracranial pressure, cerebral perfusion, cerebral perfusion intracranial, artery vasoconstrictor mechanical, elevated cerebral perfusion, artery vasoconstrictor, cerebral artery",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3659353/,1536
122,Exercise training augments regional bone and marrow blood flow during exercise.,"blood flow exercise, marrow blood flow, exercise training, exercise training augments, regional bone marrow, exercise, bone marrow blood, blood flow",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4169763/,1536
123,Effects of Skeletal Unloading on the Vasomotor Properties of the Rat Femur Principal Nutrient Artery,"femur principal nutrient, skeletal unloading vasomotor, principal nutrient artery, properties rat femur, rat femur principal, vasomotor properties rat, nutrient artery, effects skeletal unloading",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4398884/,1536
124,Type 2 diabetes alters bone and marrow blood flow and vascular control mechanisms in the ZDF rat.,"diabetes alters bone, type diabetes alters, type diabetes, diabetes alters, diabetes, mechanisms zdf rat, vascular control mechanisms, marrow blood flow",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4379453/,1536
125,Spaceflight on the Bion-M1 biosatellite alters cerebral artery vasomotor and mechanical properties in mice,"biosatellite alters cerebral, alters cerebral artery, cerebral artery, spaceflight bion, cerebral artery vasomotor, spaceflight bion m1, artery vasomotor mechanical, bion m1 biosatellite",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4385880/,1536
126,Apollo Lunar Astronauts Show Higher Cardiovascular Disease Mortality: Possible Deep Space Radiation Effects on the Vascular Endothelium,"astronauts higher cardiovascular, radiation effects vascular, lunar astronauts higher, lunar astronauts, effects vascular endothelium, apollo lunar astronauts, space radiation effects, effects vascular",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4964660/,1536
127,Effects of age and exercise training on coronary microvascular smooth muscle phenotype and function,"training coronary microvascular, exercise training coronary, microvascular smooth muscle, effects age exercise, coronary microvascular smooth, training coronary, age exercise training, coronary microvascular",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5866446/,1536
128,Impact of Spaceflight and Artificial Gravity on the Mouse Retina: Biochemical and Proteomic Analysis.,"gravity mouse retina, retina biochemical proteomic, mouse retina biochemical, retina biochemical, mouse retina, artificial gravity mouse, retina, spaceflight artificial gravity",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6165321/,1536
